Date/Time (UTC-06:00) Central Time (US & Canada),RadarVehiclesCount,RadarSpeed (MPH)
4/27/2015 14:35,101,66.51478243
4/27/2015 14:40,107,65.86624711
4/27/2015 14:45,118,65.58402364
4/27/2015 14:50,98,66.14187438
4/27/2015 14:55,88,65.20745578
4/27/2015 15:00,93,64.87246185
4/27/2015 15:05,96,66.31389017
4/27/2015 15:10,103,66.11281872
4/27/2015 15:15,109,64.85488338
4/27/2015 15:20,112,65.42596419
4/27/2015 15:25,106,63.66725811
4/27/2015 15:30,112,65.56028134
4/27/2015 15:35,110,65.43560035
4/27/2015 15:40,108,67.01761182
4/27/2015 15:45,105,66.7900058
4/27/2015 15:50,106,65.58945078
4/27/2015 15:55,114,65.92068061
4/27/2015 16:00,100,64.35165293
4/27/2015 16:05,103,65.15831573
4/27/2015 16:10,102,66.59737087
4/27/2015 16:15,102,63.88238475
4/27/2015 16:20,106,64.89344318
4/27/2015 16:25,104,68.61415919
4/27/2015 16:30,112,67.50282103
4/27/2015 16:35,105,67.54162449
4/27/2015 16:40,109,65.95024069
4/27/2015 16:45,109,66.06125143
4/27/2015 16:50,102,66.8616423
4/27/2015 16:55,112,65.60972195
4/27/2015 17:00,108,66.40515502
4/27/2015 17:05,103,64.76322981
4/27/2015 17:10,104,66.32290127
4/27/2015 17:15,114,65.14819057
4/27/2015 17:20,106,48.071128
4/27/2015 17:25,103,59.78668807
4/27/2015 17:30,102,65.52372686
4/27/2015 17:35,106,67.07517418
4/27/2015 17:40,99,68.5595133
4/27/2015 17:45,104,68.51057615
4/27/2015 17:50,105,68.79452522
4/27/2015 17:55,96,66.68938948
4/27/2015 18:00,98,67.42948072
4/27/2015 18:05,108,66.15585751
4/27/2015 18:10,96,68.95710515
4/27/2015 18:15,101,68.52333238
4/27/2015 18:20,111,67.95633496
4/27/2015 18:25,101,67.27814855
4/27/2015 18:30,99,68.27607432
4/27/2015 18:35,103,66.21814728
4/27/2015 18:40,82,67.83931682
4/27/2015 18:45,87,67.44517239
4/27/2015 18:50,91,66.59391396
4/27/2015 18:55,78,67.35601431
4/27/2015 19:00,82,67.27008843
4/27/2015 19:05,79,66.94563873
4/27/2015 19:10,96,68.95255694
4/27/2015 19:15,68,69.2021275
4/27/2015 19:20,77,67.8805551
4/27/2015 19:25,82,66.69640664
4/27/2015 19:30,72,68.15537266
4/27/2015 19:35,84,67.76590161
4/27/2015 19:40,80,66.48428086
4/27/2015 19:45,70,64.90219733
4/27/2015 19:50,80,66.88874291
4/27/2015 19:55,77,65.94476993
4/27/2015 20:00,77,68.14216985
4/27/2015 20:05,72,67.39468504
4/27/2015 20:10,90,67.01795789
4/27/2015 20:15,67,67.27113233
4/27/2015 20:20,76,66.77274496
4/27/2015 20:25,82,66.64684656
4/27/2015 20:30,84,66.57018967
4/27/2015 20:35,70,68.27569507
4/27/2015 20:40,79,64.02944747
4/27/2015 20:45,56,65.1103471
4/27/2015 20:50,68,67.18423722
4/27/2015 20:55,78,67.8650322
4/27/2015 21:00,61,66.76046753
4/27/2015 21:05,66,65.4400035
4/27/2015 21:10,68,67.29583036
4/27/2015 21:15,70,67.90388591
4/27/2015 21:20,69,66.85954028
4/27/2015 21:25,74,68.56659873
4/27/2015 21:30,70,64.7728259
4/27/2015 21:35,48,68.34047559
4/27/2015 21:40,60,66.32218353
4/27/2015 21:45,70,64.41853263
4/27/2015 21:50,64,62.74687099
4/27/2015 21:55,52,68.09851667
4/27/2015 22:00,55,67.99075519
4/27/2015 22:05,46,66.60877246
4/27/2015 22:10,61,66.65932121
4/27/2015 22:15,55,68.83677516
4/27/2015 22:20,57,68.2398716
4/27/2015 22:25,56,68.4358288
4/27/2015 22:30,67,68.55065865
4/27/2015 22:35,53,67.60856867
4/27/2015 22:40,47,68.19548835
4/27/2015 22:45,36,65.91681316
4/27/2015 22:50,53,68.21362147
4/27/2015 22:55,41,65.37780854
4/27/2015 23:00,39,66.06682079
4/27/2015 23:05,47,66.1464418
4/27/2015 23:10,52,66.11891619
4/27/2015 23:15,40,66.24193604
4/27/2015 23:20,45,68.18154836
4/27/2015 23:25,39,63.78671107
4/27/2015 23:30,49,64.82381008
4/27/2015 23:35,49,62.77575031
4/27/2015 23:40,26,66.29438889
4/27/2015 23:45,39,67.47499415
4/27/2015 23:50,36,66.22436042
4/27/2015 23:55,27,66.69384193
4/28/2015 0:00,18,67.44466443
4/28/2015 0:05,41,66.43284915
4/28/2015 0:10,36,66.17159374
4/28/2015 0:15,35,64.51164539
4/28/2015 0:20,38,66.07838806
4/28/2015 0:25,24,65.10589228
4/28/2015 0:30,22,66.56438897
4/28/2015 0:35,24,65.96890761
4/28/2015 0:40,19,66.61099181
4/28/2015 0:45,19,64.40438429
4/28/2015 0:50,27,64.79175546
4/28/2015 0:55,13,65.55466078
4/28/2015 1:00,16,65.96890856
4/28/2015 1:05,19,66.07246979
4/28/2015 1:10,25,67.03559514
4/28/2015 1:15,21,63.60769803
4/28/2015 1:20,22,62.44780482
4/28/2015 1:25,32,64.04561605
4/28/2015 1:30,29,61.75739217
4/28/2015 1:35,23,65.65822296
4/28/2015 1:40,27,62.66972297
4/28/2015 1:45,19,65.86534638
4/28/2015 1:50,24,64.32671313
4/28/2015 1:55,27,64.77055037
4/28/2015 2:00,15,65.74107214
4/28/2015 2:05,13,61.82643363
4/28/2015 2:10,15,61.14292532
4/28/2015 2:15,18,66.17603197
4/28/2015 2:20,24,65.68781148
4/28/2015 2:25,20,64.34643912
4/28/2015 2:30,15,68.04014555
4/28/2015 2:35,22,65.03685177
4/28/2015 2:40,16,68.45439238
4/28/2015 2:45,18,65.160756
4/28/2015 2:50,21,63.19936852
4/28/2015 2:55,23,64.89876886
4/28/2015 3:00,24,67.99872049
4/28/2015 3:05,17,67.26343156
4/28/2015 3:10,29,64.80013889
4/28/2015 3:15,22,63.4035328
4/28/2015 3:20,17,66.27959463
4/28/2015 3:25,29,66.87433407
4/28/2015 3:30,18,66.5384989
4/28/2015 3:35,27,64.33041181
4/28/2015 3:40,22,65.98962062
4/28/2015 3:45,25,66.43678629
4/28/2015 3:50,40,65.52260616
4/28/2015 3:55,30,68.10228267
4/28/2015 4:00,30,66.40732056
4/28/2015 4:05,23,66.40904617
4/28/2015 4:10,19,65.57685312
4/28/2015 4:15,30,67.42818936
4/28/2015 4:20,41,68.0845288
4/28/2015 4:25,34,68.93669555
4/28/2015 4:30,41,69.27755277
4/28/2015 4:35,41,68.03543805
4/28/2015 4:40,43,66.83694523
4/28/2015 4:45,42,68.66339974
4/28/2015 4:50,53,68.00562387
4/28/2015 4:55,46,68.3269324
4/28/2015 5:00,46,69.36653418
4/28/2015 5:05,52,67.37640874
4/28/2015 5:10,68,68.10135018
4/28/2015 5:15,57,68.29398842
4/28/2015 5:20,72,68.04138761
4/28/2015 5:25,67,67.17864724
4/28/2015 5:30,95,69.45793113
4/28/2015 5:35,96,69.25745226
4/28/2015 5:40,87,69.51162129
4/28/2015 5:45,95,67.2483685
4/28/2015 5:50,78,69.84824674
4/28/2015 5:55,74,68.95515673
4/28/2015 6:00,81,67.30181026
4/28/2015 6:05,88,69.62606738
4/28/2015 6:10,91,69.06398771
4/28/2015 6:15,94,68.11973337
4/28/2015 6:20,98,68.0440386
4/28/2015 6:25,102,67.38149171
4/28/2015 6:30,102,67.51191367
4/28/2015 6:35,98,68.65911203
4/28/2015 6:40,99,67.40711701
4/28/2015 6:45,107,68.13070972
4/28/2015 6:50,95,69.61302172
4/28/2015 6:55,93,66.45570969
4/28/2015 7:00,94,67.43482822
4/28/2015 7:05,97,67.68307519
4/28/2015 7:10,103,67.71201802
4/28/2015 7:15,76,68.01499858
4/28/2015 7:20,128,67.13897054
4/28/2015 7:25,107,65.16359496
4/28/2015 7:30,110,65.31169873
4/28/2015 7:35,106,63.38076423
4/28/2015 7:40,105,64.27579911
4/28/2015 7:45,90,57.77451338
4/28/2015 7:50,59,32.57179653
4/28/2015 7:55,64,31.60362899
4/28/2015 8:00,91,46.19894719
4/28/2015 8:05,97,67.42837899
4/28/2015 8:10,98,68.20352002
4/28/2015 8:15,104,66.08216734
4/28/2015 8:20,97,67.02952896
4/28/2015 8:25,98,66.83348453
4/28/2015 8:30,105,66.5249192
4/28/2015 8:35,104,67.69361089
