Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH)
4/28/2015 7:00 AM,62.50994194
4/28/2015 7:05 AM,64.12550704
4/28/2015 7:10 AM,65.11970095
4/28/2015 7:15 AM,64.62260399
4/28/2015 7:20 AM,63.37986161
4/28/2015 7:25 AM,58.90598902
4/28/2015 7:30 AM,62.26139346
4/28/2015 7:35 AM,52.44372862
4/28/2015 7:40 AM,30.57146266
4/28/2015 7:45 AM,32.43557623
4/28/2015 7:50 AM,50.17572377
4/28/2015 7:55 AM,51.94663167
4/28/2015 8:00 AM,54.92921339
4/28/2015 8:05 AM,55.9234073
4/28/2015 8:10 AM,62.01284499
4/28/2015 8:15 AM,59.52736022
4/28/2015 8:20 AM,63.13131313
4/28/2015 8:25 AM,62.88276465
4/28/2015 8:30 AM,61.26719955
4/28/2015 8:35 AM,65.24397518
4/28/2015 8:40 AM,61.51574803
4/28/2015 8:45 AM,60.58369124
4/28/2015 8:50 AM,56.66905273
4/28/2015 8:55 AM,38.99104231
4/28/2015 9:00 AM,36.41235187
4/28/2015 9:05 AM,25.68334261
4/28/2015 9:10 AM,30.0743657
4/28/2015 9:15 AM,18.14403881
4/28/2015 9:20 AM,23.36355683
4/28/2015 9:25 AM,32.72554946
4/28/2015 9:30 AM,30.75787402
4/28/2015 9:35 AM,34.79678677
4/28/2015 9:40 AM,35.41815796
4/28/2015 9:45 AM,35.29388372
4/28/2015 9:50 AM,32.06275352
4/28/2015 9:55 AM,30.32291418
4/28/2015 10:00 AM,41.50759564
4/28/2015 10:05 AM,58.28461783
4/28/2015 10:10 AM,59.40308598
4/28/2015 10:15 AM,62.13711922
4/28/2015 10:20 AM,57.91179512
4/28/2015 10:25 AM,59.65163445
4/28/2015 10:30 AM,61.01865108
4/28/2015 10:35 AM,60.27300565
4/28/2015 10:40 AM,61.51574803
4/28/2015 10:45 AM,61.14292532
4/28/2015 10:50 AM,59.52736022
4/28/2015 10:55 AM,59.27881174
4/28/2015 11:00 AM,59.40308598
4/28/2015 11:05 AM,58.03606935
4/28/2015 11:10 AM,59.65163445
4/28/2015 11:15 AM,59.52736022
4/28/2015 11:20 AM,59.52736022
4/28/2015 11:25 AM,59.90018293
4/28/2015 11:30 AM,61.01865108
4/28/2015 11:35 AM,62.3856677
4/28/2015 11:40 AM,60.64582836
4/28/2015 11:45 AM,63.37986161
4/28/2015 11:50 AM,63.00703889
4/28/2015 11:55 AM,60.7701026
4/28/2015 12:00 PM,60.7701026
4/28/2015 12:05 PM,60.14873141
4/28/2015 12:10 PM,59.65163445
4/28/2015 12:15 PM,59.03026326
4/28/2015 12:20 PM,58.40889207
4/28/2015 12:25 PM,55.30203611
4/28/2015 12:30 PM,56.17195578
4/28/2015 12:35 PM,57.5389724
4/28/2015 12:40 PM,58.78171479
4/28/2015 12:45 PM,59.03026326
4/28/2015 12:50 PM,62.13711922
4/28/2015 12:55 PM,62.01284499
4/28/2015 1:00 PM,58.78171479
4/28/2015 1:05 PM,57.78752088
4/28/2015 1:10 PM,59.03026326
4/28/2015 1:15 PM,57.66324664
4/28/2015 1:20 PM,60.27300565
4/28/2015 1:25 PM,59.77590869
4/28/2015 1:30 PM,56.54477849
4/28/2015 1:35 PM,57.41469816
4/28/2015 1:40 PM,56.54477849
4/28/2015 1:45 PM,60.02445717
4/28/2015 1:50 PM,58.03606935
4/28/2015 1:55 PM,61.64002227
4/28/2015 2:00 PM,59.90018293
4/28/2015 2:05 PM,61.51574803
4/28/2015 2:10 PM,57.5389724
4/28/2015 2:15 PM,58.40889207
4/28/2015 2:20 PM,57.5389724
4/28/2015 2:25 PM,59.65163445
4/28/2015 2:30 PM,54.80493916
4/28/2015 2:35 PM,58.03606935
4/28/2015 2:40 PM,61.14292532
4/28/2015 2:45 PM,53.43792253
4/28/2015 2:50 PM,27.58888094
4/28/2015 2:55 PM,42.9988865
4/28/2015 3:00 PM,46.85138789
4/28/2015 3:05 PM,52.81655134
4/28/2015 3:10 PM,57.66324664
4/28/2015 3:15 PM,50.33106657
4/28/2015 3:20 PM,56.29623002
4/28/2015 3:25 PM,59.77590869
4/28/2015 3:30 PM,38.27646544
4/28/2015 3:35 PM,32.46664479
4/28/2015 3:40 PM,43.24743498
4/28/2015 3:45 PM,36.28807763
4/28/2015 3:50 PM,51.076712
4/28/2015 3:55 PM,49.70969538
4/28/2015 4:00 PM,39.27065935
4/28/2015 4:05 PM,57.66324664
4/28/2015 4:10 PM,58.40889207
4/28/2015 4:15 PM,59.52736022
4/28/2015 4:20 PM,59.27881174
4/28/2015 4:25 PM,58.40889207
4/28/2015 4:30 PM,58.65744055
4/28/2015 4:35 PM,61.88857075
4/28/2015 4:40 PM,60.89437684
4/28/2015 4:45 PM,57.04187545
4/28/2015 4:50 PM,37.65509425
4/28/2015 4:55 PM,41.75614412
4/28/2015 5:00 PM,54.68066492
4/28/2015 5:05 PM,58.16034359
4/28/2015 5:10 PM,58.53316631
4/28/2015 5:15 PM,58.90598902
4/28/2015 5:20 PM,59.40308598
4/28/2015 5:25 PM,59.52736022
4/28/2015 5:30 PM,57.04187545
4/28/2015 5:35 PM,57.16614969
4/28/2015 5:40 PM,63.87695856
4/28/2015 5:45 PM,59.1545375
4/28/2015 5:50 PM,64.37405552
4/28/2015 5:55 PM,61.88857075
4/28/2015 6:00 PM,61.39147379
4/28/2015 6:05 PM,65.49252366
4/28/2015 6:10 PM,65.24397518
4/28/2015 6:15 PM,64.74687823
4/28/2015 6:20 PM,62.75849042
4/28/2015 6:25 PM,64.62260399
4/28/2015 6:30 PM,64.62260399
4/28/2015 6:35 PM,62.88276465
4/28/2015 6:40 PM,63.37986161
4/28/2015 6:45 PM,64.74687823
4/28/2015 6:50 PM,62.13711922
4/28/2015 6:55 PM,64.37405552
4/28/2015 7:00 PM,63.37986161
4/28/2015 7:05 PM,61.14292532
4/28/2015 7:10 PM,62.44780482
4/28/2015 7:15 PM,64.87115247
4/28/2015 7:20 PM,63.6905472
4/28/2015 7:25 PM,63.75268432
4/28/2015 7:30 PM,64.12550704
4/28/2015 7:35 PM,61.88857075
4/28/2015 7:40 PM,64.99542671
4/28/2015 7:45 PM,63.00703889
4/28/2015 7:50 PM,64.99542671
4/28/2015 7:55 PM,64.0012328
4/28/2015 8:00 PM,62.3856677
4/28/2015 8:05 PM,62.63421618
4/28/2015 8:10 PM,64.87115247
4/28/2015 8:15 PM,64.24978128
4/28/2015 8:20 PM,64.0012328
4/28/2015 8:25 PM,63.00703889
4/28/2015 8:30 PM,63.37986161
4/28/2015 8:35 PM,62.88276465
4/28/2015 8:40 PM,62.01284499
4/28/2015 8:45 PM,61.51574803
4/28/2015 8:50 PM,60.39727989
4/28/2015 8:55 PM,61.76429651
4/28/2015 9:00 PM,61.76429651
4/28/2015 9:05 PM,62.50994194
4/28/2015 9:10 PM,61.10150057
4/28/2015 9:15 PM,62.75849042
4/28/2015 9:20 PM,61.88857075
4/28/2015 9:25 PM,62.3856677
4/28/2015 9:30 PM,61.39147379
4/28/2015 9:35 PM,62.88276465
4/28/2015 9:40 PM,61.14292532
4/28/2015 9:45 PM,63.00703889
4/28/2015 9:50 PM,63.50413585
4/28/2015 9:55 PM,63.62841009
4/28/2015 10:00 PM,63.87695856
4/28/2015 10:05 PM,63.25558737
4/28/2015 10:10 PM,60.39727989
4/28/2015 10:15 PM,60.64582836
4/28/2015 10:20 PM,63.00703889
4/28/2015 10:25 PM,63.13131313
